GnPR,treeDensity,park_grass_ratio,parcel_grass_ratio,greenroof_ratio,roadDensity,bldDensity,avg_BH,avg_GPR,UHI_d
0.745074,0,0.055418,0.689656,0.087468,0.8,11,37.6,1.28491,0.159772
0.784067,0,0.082933,0.701134,0.092589,0.8,11,50.7,1.783822,0.174863
0.805619,0,0.088649,0.71697,0.082989,0.8,11,62.6,1.933285,0.177237
0.702995,0,0.046107,0.656888,0.076318,0.8,11,22.6,0.733623,0.143858
0.7854,0,0.07693,0.70847,0.091256,0.8,11,51.6,1.890889,0.174509
0.803494,0,0.072791,0.730703,0.085114,0.8,11,57.7,1.878182,0.175571
0.708932,0,0.083981,0.624951,0.07038,0.8,11,23.0,0.717004,0.142032
0.750911,0,0.098406,0.652505,0.081631,0.8,11,43.3,1.340008,0.161142
0.786421,0,0.095462,0.690959,0.090235,0.8,11,51.2,1.730511,0.173596
0.701633,0,0.074712,0.626921,0.07768,0.8,11,23.6,0.773162,0.145171
0.747969,0,0.078687,0.669282,0.084573,0.8,11,37.2,1.303998,0.157603
0.78335,0,0.082933,0.700417,0.093306,0.8,11,50.6,1.794102,0.175228
0.805966,0,0.088649,0.717317,0.082642,0.8,11,62.8,1.922706,0.177055
0.70762,0,0.066283,0.641337,0.071692,0.8,11,24.2,0.752514,0.143356
0.716831,0,0.151159,0.565672,0.062482,0.8,11,28.0,0.810268,0.142089
0.753803,0,0.119005,0.634798,0.078739,0.8,11,42.7,1.375412,0.15895
0.787546,0,0.124305,0.663241,0.08911,0.8,11,48.5,1.768532,0.170354
0.805597,0,0.119667,0.68593,0.083011,0.8,11,57.8,2.072222,0.173493
0.702292,0,0.074712,0.62758,0.07702,0.8,11,23.7,0.767988,0.144977
0.748629,0,0.078687,0.669942,0.083914,0.8,11,37.0,1.285484,0.157032
0.70762,0,0.066283,0.641337,0.071692,0.8,11,24.1,0.750617,0.143333
0.72013,0,0.170084,0.550046,0.059182,0.8,11,27.9,0.793016,0.140628
0.702952,0,0.074712,0.62824,0.076361,0.8,11,23.7,0.759363,0.144806
0.783719,0,0.082933,0.700786,0.092936,0.8,11,50.8,1.793992,0.175103
0.753652,0,0.034899,0.596718,0.097525,0.3,3,67.9,2.093903,0.219155
0.821285,0,0.0,0.689419,0.070583,0.3,3,84.3,1.498481,0.20024
0.873097,0,0.0,0.718756,0.074683,0.3,3,93.8,1.410657,0.207306
0.866517,0,0.0,0.700058,0.071166,0.3,3,94.5,0.992609,0.197306
0.909963,0,0.079221,0.698174,0.037592,0.3,3,99.8,1.000787,0.160011
0.751715,0,0.017184,0.608921,0.10162,0.3,3,67.4,2.24754,0.218642
0.819805,0,0.0,0.689419,0.072063,0.3,3,87.7,1.782956,0.204053
0.877553,0,0.0,0.718756,0.070227,0.3,3,92.8,1.651723,0.202671
0.866627,0,0.0,0.700058,0.071056,0.3,3,86.9,1.044174,0.191689
0.900469,0,0.0,0.721002,0.046215,0.3,3,95.0,1.10327,0.169852
0.819875,0,0.0,0.689419,0.071993,0.3,3,84.0,2.528995,0.20121
0.877611,0,0.0,0.718756,0.070169,0.3,3,93.3,2.339663,0.202922
0.881364,0,0.048911,0.702101,0.056427,0.3,3,98.3,1.659281,0.182386
0.908889,0,0.093059,0.721002,0.039773,0.3,3,102.7,1.649102,0.161096
0.753594,0,0.034899,0.59666,0.097582,0.3,3,67.9,2.093903,0.219224
0.823573,0,0.076933,0.617703,0.067922,0.3,3,87.2,1.808536,0.200434
0.878035,0,0.079221,0.643491,0.069916,0.3,3,100.5,1.572219,0.206404
0.874244,0,0.032606,0.730846,0.064481,0.3,3,97.4,1.051755,0.189132
0.748901,0,0.043345,0.585369,0.102275,0.3,3,69.1,2.344041,0.224292
0.834503,0,0.079094,0.647506,0.059905,0.3,3,91.2,1.808943,0.188116
0.891096,0,0.101173,0.621539,0.056856,0.3,3,97.9,1.624092,0.190274
0.867504,0,0.124679,0.641687,0.070286,0.3,3,101.3,1.597335,0.200342
0.915138,0,0.126932,0.65185,0.033353,0.3,3,102.9,1.014076,0.15597
0.82258,0,0.061917,0.629564,0.06946,0.3,3,87.6,2.736943,0.200879
0.888598,0,0.040743,0.684094,0.059182,0.3,3,90.9,2.097103,0.189041
0.883825,0,0.093067,0.65843,0.054902,0.3,3,97.8,1.277618,0.177831
0.762268,0,0.07787,0.571127,0.091448,0.3,3,73.3,2.236299,0.216027
0.876752,0,0.075079,0.691287,0.061038,0.3,3,94.4,1.278159,0.185377
0.759958,0,0.083967,0.562626,0.093759,0.3,3,71.0,2.485901,0.215856
0.836491,0,0.101552,0.627026,0.057917,0.3,3,90.9,1.836861,0.185925
0.829359,0,0.088346,0.629564,0.063724,0.3,3,93.9,1.923138,0.196689
0.884491,0,0.093058,0.633048,0.063289,0.3,3,96.4,2.291981,0.197021
0.761609,0,0.07787,0.570468,0.092108,0.3,3,73.1,2.236299,0.216313
0.876752,0,0.075079,0.691287,0.061038,0.3,3,94.4,1.181907,0.185377
0.759884,0,0.134371,0.518533,0.091615,0.3,3,75.3,2.861176,0.22129
0.833939,0,0.127706,0.603958,0.059363,0.3,3,93.0,1.865929,0.19121
0.892008,0,0.135935,0.587819,0.055944,0.3,3,99.8,1.683197,0.190479
0.829359,0,0.088346,0.629564,0.063724,0.3,3,93.9,2.931969,0.196689
0.823573,0,0.076933,0.617703,0.067922,0.3,3,87.2,1.808454,0.200434
0.767887,0,0.173354,0.497395,0.085419,0.3,3,79.7,2.884223,0.217032
0.886544,0,0.093058,0.633048,0.061236,0.3,3,96.4,2.264101,0.195023
0.687036,0,0.029264,0.550722,0.079707,0.8,3,69.8,1.746763,0.205114
0.743541,0,0.0,0.645126,0.077724,0.8,3,82.0,2.19787,0.21089
0.812904,0,0.0,0.66047,0.05626,0.8,3,99.0,1.569549,0.192192
0.834045,0,0.0,0.66288,0.050392,0.8,3,97.4,0.913822,0.176587
0.87436,0,0.076934,0.662769,0.029317,0.8,3,105.6,1.102444,0.152648
0.681568,0,0.017183,0.557893,0.086671,0.8,3,66.3,2.036082,0.205194
0.743627,0,0.0,0.645126,0.077638,0.8,3,86.1,2.488522,0.213721
0.809895,0,0.0,0.66047,0.059269,0.8,3,93.5,1.718889,0.192078
0.832332,0,0.0,0.66288,0.052105,0.8,3,93.2,1.07345,0.176244
0.871015,0,0.0,0.692834,0.031791,0.8,3,97.8,1.13488,0.155559
0.809924,0,0.0,0.66047,0.059239,0.8,3,96.8,2.466218,0.194315
0.839288,0,0.045994,0.664923,0.045256,0.8,3,101.1,1.6535,0.171495
0.876968,0,0.091245,0.691899,0.027816,0.8,3,108.7,1.622509,0.148402
0.682657,0,0.029264,0.550062,0.083368,0.8,3,69.4,1.918313,0.208676
0.749762,0,0.072776,0.576851,0.071846,0.8,3,87.8,2.319247,0.209338
0.801237,0,0.07693,0.587496,0.068098,0.8,3,103.1,1.82236,0.207409
0.840405,0,0.072791,0.650158,0.044141,0.8,3,96.7,1.176343,0.168185
0.87241,0,0.076934,0.662769,0.031267,0.8,3,105.6,1.064522,0.155251
0.682111,0,0.043355,0.535276,0.083914,0.8,3,68.1,2.047513,0.207808
0.753653,0,0.075955,0.600218,0.070697,0.8,3,88.6,2.607303,0.203356
0.804961,0,0.095462,0.568964,0.064373,0.8,3,100.4,1.853745,0.201998
0.838692,0,0.119667,0.603282,0.045853,0.8,3,106.2,1.38918,0.174269
0.874402,0,0.121947,0.61897,0.030209,0.8,3,106.1,0.973029,0.151918
0.693733,0,0.032258,0.538489,0.076001,0.8,3,69.0,1.742366,0.196553
0.80124,0,0.082933,0.585341,0.067924,0.8,3,99.1,1.657848,0.205114
0.847056,0,0.088649,0.622985,0.038425,0.8,3,103.4,1.271284,0.161347
0.689156,0,0.046107,0.545631,0.079019,0.8,3,72.0,2.035624,0.204121
0.696659,0,0.083981,0.512637,0.072624,0.8,3,72.3,2.076464,0.197043
0.760015,0,0.098406,0.579434,0.064508,0.8,3,89.9,2.627499,0.19726
0.805217,0,0.095462,0.568964,0.064117,0.8,3,100.4,1.850976,0.201655
0.699525,0,0.074712,0.520568,0.069969,0.8,3,74.2,1.817253,0.195765
0.79767,0,0.082933,0.585341,0.071494,0.8,3,99.1,2.68847,0.208916
0.694483,0,0.066283,0.527895,0.0748,0.8,3,74.4,1.771628,0.200674
0.804886,0,0.07693,0.587496,0.064449,0.8,3,103.1,1.790785,0.203505
0.87436,0,0.076934,0.662769,0.029317,0.8,3,105.6,1.060961,0.152648
0.705765,0,0.151159,0.46213,0.063923,0.8,3,78.8,2.006694,0.193025
0.756997,0,0.119005,0.56192,0.066418,0.8,3,90.6,2.654865,0.202112
0.810969,0,0.124305,0.541163,0.058365,0.8,3,104.0,1.94562,0.197055
0.697318,0,0.074712,0.519562,0.072177,0.8,3,74.3,1.859081,0.197797
0.806527,0,0.082933,0.585341,0.062637,0.8,3,99.1,2.602306,0.199509
0.694483,0,0.066283,0.527895,0.0748,0.8,3,74.5,1.771628,0.200856
0.87241,0,0.076934,0.662769,0.031267,0.8,3,105.6,1.12381,0.155251
0.701045,0,0.170084,0.444902,0.067753,0.8,3,80.0,2.117533,0.199418
0.70123,0,0.074712,0.519562,0.068982,0.8,3,74.3,2.76172,0.193607
0.79767,0,0.082933,0.585341,0.071494,0.8,3,99.1,1.66423,0.208916
0.709218,0,0.034899,0.580206,0.1371,0.3,5,46.7,2.159367,0.224144
0.770946,0,0.0,0.664905,0.114723,0.3,5,63.7,2.004476,0.227546
0.830853,0,0.0,0.699621,0.111932,0.3,5,78.4,2.014661,0.235616
0.814332,0,0.0,0.682156,0.120571,0.3,5,82.6,1.66056,0.237477
0.880816,0,0.079221,0.688457,0.063988,0.3,5,98.3,1.680558,0.197648
0.719933,0,0.017184,0.597211,0.129224,0.3,5,48.8,2.196134,0.21968
0.771846,0,0.0,0.6656,0.113823,0.3,5,65.8,2.140213,0.22895
0.825305,0,0.0,0.699621,0.11748,0.3,5,78.3,2.21159,0.238779
0.815506,0,0.0,0.682156,0.119397,0.3,5,76.7,1.738195,0.232283
0.866231,0,0.0,0.710546,0.077121,0.3,5,93.5,1.816873,0.210959
0.718966,0,0.020337,0.584417,0.13007,0.3,5,46.4,3.088373,0.216906
0.777137,0,0.0,0.664905,0.111746,0.3,5,63.2,2.802485,0.21992
0.831753,0,0.048911,0.68556,0.103328,0.3,5,87.3,2.872812,0.227717
0.878408,0,0.093059,0.710546,0.068241,0.3,5,100.0,2.784974,0.199441
0.779831,0,0.076933,0.596061,0.105695,0.3,5,65.3,2.153586,0.223196
0.834185,0,0.079221,0.626994,0.108887,0.3,5,86.0,2.155076,0.238984
0.830422,0,0.032606,0.713682,0.106218,0.3,5,84.4,1.726847,0.225308
0.713287,0,0.043345,0.573404,0.133031,0.3,5,49.3,2.337244,0.225845
0.794736,0,0.079094,0.625645,0.095645,0.3,5,69.2,2.163276,0.212432
0.831929,0,0.101173,0.605042,0.111143,0.3,5,81.1,2.33208,0.236815
0.838395,0,0.124679,0.626465,0.096686,0.3,5,91.9,2.407559,0.225833
0.89375,0,0.126932,0.643057,0.052614,0.3,5,103.7,1.638911,0.183071
0.720323,0,0.039873,0.567878,0.129901,0.3,5,48.5,3.090729,0.218493
0.847685,0,0.040743,0.666393,0.0951,0.3,5,78.1,3.01197,0.223265
0.837896,0,0.093067,0.642584,0.098745,0.3,5,86.7,2.210272,0.220434
0.726828,0,0.07787,0.555027,0.12174,0.3,5,46.2,2.24426,0.212386
0.779831,0,0.076933,0.596061,0.105695,0.3,5,64.7,2.153586,0.222432
0.835329,0,0.075079,0.676065,0.099751,0.3,5,82.3,1.935609,0.220913
0.726718,0,0.083967,0.550016,0.122198,0.3,5,46.4,2.460526,0.212352
0.799749,0,0.101552,0.605824,0.091291,0.3,5,70.6,2.080755,0.20903
0.740853,0,0.088338,0.546811,0.109919,0.3,5,48.7,3.090895,0.20621
0.8417,0,0.093058,0.616665,0.101085,0.3,5,80.4,3.049733,0.229715
0.726481,0,0.07787,0.55468,0.122087,0.3,5,46.4,2.24426,0.21282
0.733328,0,0.134371,0.510192,0.11484,0.3,5,55.9,2.540522,0.221267
0.800688,0,0.127706,0.583494,0.089166,0.3,5,73.6,1.982212,0.211986
0.842985,0,0.135935,0.572017,0.100085,0.3,5,80.0,2.267708,0.228151
0.779114,0,0.076933,0.595344,0.106411,0.3,5,65.1,2.153586,0.223527
0.745809,0,0.173354,0.487884,0.104709,0.3,5,53.2,2.528164,0.208904
0.741934,0,0.088338,0.546811,0.108838,0.3,5,48.7,3.081439,0.205616
0.6653,0,0.029264,0.539241,0.099372,0.8,5,47.1,1.553076,0.197877
0.700131,0,0.0,0.625826,0.11683,0.8,5,65.7,2.327234,0.232466
0.752896,0,0.0,0.641335,0.111272,0.8,5,78.3,2.124918,0.235594
0.781873,0,0.0,0.645694,0.099784,0.8,5,85.6,1.685412,0.224555
0.847847,0,0.076934,0.651733,0.053078,0.8,5,103.2,1.75172,0.188813
0.662249,0,0.017183,0.54829,0.104233,0.8,5,47.3,1.482742,0.199087
0.698632,0,0.0,0.625457,0.118677,0.8,5,67.5,2.428274,0.234646
0.754782,0,0.0,0.641682,0.109386,0.8,5,76.8,2.316545,0.233185
0.77816,0,0.0,0.645694,0.103497,0.8,5,84.0,1.961011,0.226256
0.839061,0,0.0,0.681683,0.060412,0.8,5,95.9,1.901016,0.196164
0.663145,0,0.015661,0.540449,0.102924,0.8,5,46.8,2.656257,0.198208
0.796273,0,0.045994,0.649099,0.085563,0.8,5,87.7,2.899831,0.212911
0.852003,0,0.091245,0.680124,0.050768,0.8,5,106.2,2.794605,0.182877
0.661486,0,0.029264,0.539184,0.102469,0.8,5,46.8,1.54882,0.200297
0.708586,0,0.072776,0.561913,0.108061,0.8,5,68.7,2.472543,0.230354
0.766551,0,0.07693,0.572005,0.097903,0.8,5,86.4,2.192007,0.231678
0.80107,0,0.072791,0.635595,0.080766,0.8,5,84.9,1.910081,0.206769
0.851255,0,0.076934,0.651733,0.049669,0.8,5,103.2,1.714364,0.184612
0.667188,0,0.043355,0.527722,0.097773,0.8,5,47.6,1.438282,0.196998
0.715935,0,0.075955,0.581477,0.106032,0.8,5,70.6,2.41984,0.223002
0.76701,0,0.095462,0.552814,0.097444,0.8,5,82.0,2.102029,0.228562
0.798165,0,0.119667,0.589493,0.083671,0.8,5,95.8,2.398833,0.217158
0.851097,0,0.121947,0.608743,0.051386,0.8,5,106.9,1.587472,0.184532
0.664765,0,0.032258,0.525843,0.102493,0.8,5,49.1,2.52271,0.199304
0.761692,0,0.082933,0.569306,0.102477,0.8,5,81.8,2.084496,0.232363
0.808089,0,0.088649,0.607856,0.075307,0.8,5,94.2,2.267055,0.204852
0.668934,0,0.046107,0.537114,0.096454,0.8,5,45.7,1.546792,0.19379
0.679632,0,0.083981,0.500941,0.088274,0.8,5,47.1,1.523525,0.186963
0.722207,0,0.098406,0.564255,0.099331,0.8,5,71.7,2.563752,0.219167
0.76701,0,0.095462,0.552814,0.097444,0.8,5,82.0,2.358894,0.228562
0.847294,0,0.121947,0.608743,0.055189,0.8,5,106.9,1.672233,0.189361
0.67976,0,0.074712,0.507127,0.088358,0.8,5,47.6,1.484742,0.18726
0.808089,0,0.088649,0.607856,0.075307,0.8,5,94.2,1.873932,0.204852
0.679143,0,0.066283,0.519703,0.088104,0.8,5,47.6,1.478973,0.188139
0.767784,0,0.07693,0.572005,0.09667,0.8,5,86.4,2.181341,0.230765
0.687372,0,0.151159,0.455279,0.080245,0.8,5,54.8,1.624722,0.1896
0.725472,0,0.119005,0.546762,0.094842,0.8,5,76.1,2.525826,0.221941
0.767537,0,0.124305,0.525361,0.096917,0.8,5,85.5,2.260606,0.230514
0.681621,0,0.074712,0.507787,0.086498,0.8,5,47.6,1.468601,0.186153
0.678484,0,0.066283,0.519044,0.088763,0.8,5,47.5,1.478973,0.188459
0.800411,0,0.072791,0.634936,0.081425,0.8,5,84.6,1.910081,0.207192
0.687018,0,0.170084,0.438144,0.080348,0.8,5,54.1,1.646079,0.189201
0.677538,0,0.074712,0.507127,0.089921,0.8,5,47.6,1.510338,0.189053
0.702432,0,0.034899,0.575078,0.142532,0.3,7,35.6,1.935491,0.209429
0.741441,0,0.0,0.648648,0.141242,0.3,7,48.5,1.97297,0.228219
0.786564,0,0.0,0.680833,0.151226,0.3,7,62.3,2.321432,0.250959
0.791983,0,0.0,0.666034,0.14014,0.3,7,69.3,2.061156,0.241975
0.860089,0,0.079221,0.678739,0.081962,0.3,7,88.8,2.201446,0.214874
0.703421,0,0.017184,0.592642,0.143339,0.3,7,35.8,2.115612,0.208493
0.745467,0,0.0,0.652507,0.137216,0.3,7,49.1,2.072627,0.226324
0.786265,0,0.0,0.680833,0.151524,0.3,7,64.3,2.507454,0.254018
0.794353,0,0.0,0.666403,0.13777,0.3,7,68.5,2.166843,0.239989
0.832769,0,0.0,0.70009,0.10725,0.3,7,84.1,2.29175,0.236279
0.708651,0,0.020337,0.577254,0.139747,0.3,7,34.7,2.685859,0.202934
0.701368,0,0.034899,0.574014,0.143597,0.3,7,35.6,1.935491,0.210091
0.751522,0,0.076933,0.584881,0.130358,0.3,7,51.8,2.168825,0.227021
0.795217,0,0.079221,0.61222,0.142974,0.3,7,72.5,2.477109,0.257934
0.813415,0,0.032606,0.697582,0.12114,0.3,7,71.3,2.070116,0.228756
0.707291,0,0.043345,0.570384,0.138333,0.3,7,37.8,2.043542,0.210445
0.772728,0,0.079094,0.613913,0.115639,0.3,7,56.9,2.073116,0.216301
0.797375,0,0.101173,0.59236,0.140815,0.3,7,67.7,2.624824,0.250605
0.822003,0,0.124679,0.611591,0.110369,0.3,7,75.5,2.660559,0.228037
0.869156,0,0.126932,0.634263,0.07508,0.3,7,94.7,2.048392,0.208059
0.706264,0,0.039873,0.56068,0.143266,0.3,7,37.2,2.730704,0.208447
0.762728,0,0.061917,0.596175,0.122683,0.3,7,52.8,2.920223,0.219235
0.815188,0,0.093067,0.626738,0.119368,0.3,7,73.2,2.857134,0.22895
0.714829,0,0.07787,0.550907,0.132074,0.3,7,33.6,2.022871,0.198413
0.752239,0,0.076933,0.585598,0.129641,0.3,7,51.6,2.168825,0.226381
0.821174,0,0.075079,0.662277,0.111199,0.3,7,72.1,2.279125,0.225479
0.720963,0,0.083967,0.546024,0.127258,0.3,7,34.4,2.127728,0.195993
0.777141,0,0.101552,0.595816,0.111226,0.3,7,56.5,2.125441,0.212991
0.796659,0,0.101173,0.591644,0.141532,0.3,7,67.4,2.624824,0.250776
0.822719,0,0.124679,0.612307,0.109653,0.3,7,75.7,2.660559,0.2275
0.729347,0,0.088338,0.542321,0.119992,0.3,7,36.7,2.766131,0.195753
0.772071,0,0.088346,0.595644,0.115077,0.3,7,52.1,3.064128,0.211655
0.815905,0,0.093067,0.627455,0.118651,0.3,7,73.5,2.857134,0.228767
0.726863,0,0.134371,0.506164,0.120956,0.3,7,42.4,2.169312,0.206381
0.777135,0,0.127706,0.572848,0.110996,0.3,7,59.3,1.936141,0.216358
0.802181,0,0.135935,0.557279,0.136011,0.3,7,64.2,2.648098,0.243676
0.729,0,0.088338,0.541974,0.120339,0.3,7,36.8,2.766131,0.196096
0.714481,0,0.07787,0.550559,0.132422,0.3,7,33.7,2.022871,0.198779
0.795934,0,0.079221,0.612937,0.142257,0.3,7,72.7,2.477109,0.257877
0.733764,0,0.173354,0.483025,0.114626,0.3,7,40.5,2.322646,0.199132
0.730551,0,0.088338,0.542669,0.119504,0.3,7,36.3,2.689685,0.193733
0.657067,0,0.029264,0.534461,0.10625,0.8,7,35.3,1.253283,0.1871
0.683101,0,0.0,0.61532,0.132541,0.8,7,50.2,2.084207,0.225251
0.71733,0,0.0,0.625682,0.141842,0.8,7,62.2,2.167807,0.245434
0.748975,0,0.0,0.630289,0.129901,0.8,7,72.4,2.268876,0.239064
0.822906,0,0.076934,0.640696,0.075267,0.8,7,89.8,2.131155,0.210525
0.654593,0,0.017183,0.545176,0.110533,0.8,7,36.3,1.586337,0.18911
0.683613,0,0.0,0.615682,0.13203,0.8,7,52.1,2.210291,0.226781
0.719449,0,0.0,0.625682,0.139724,0.8,7,63.1,2.632727,0.245377
0.742345,0,0.0,0.629941,0.136531,0.8,7,71.8,2.514101,0.24242
0.80468,0,0.0,0.670532,0.091461,0.8,7,87.8,1.868943,0.226689
0.654918,0,0.015661,0.532838,0.110492,0.8,7,34.0,1.196548,0.185582
0.825346,0,0.091245,0.668349,0.075411,0.8,7,97.5,2.138943,0.210228
0.655377,0,0.029264,0.53512,0.107222,0.8,7,35.2,1.257791,0.188242
0.693456,0,0.072776,0.553288,0.121871,0.8,7,54.0,2.169302,0.223973
0.732531,0,0.07693,0.559693,0.127043,0.8,7,73.7,2.535778,0.248539
0.779599,0,0.072791,0.622409,0.099529,0.8,7,73.4,2.275165,0.218082
0.656222,0,0.043355,0.522942,0.106726,0.8,7,37.2,1.591029,0.190354
0.703657,0,0.075955,0.573874,0.115948,0.8,7,58.1,2.33459,0.2196
0.73299,0,0.095462,0.541545,0.126585,0.8,7,67.0,2.699426,0.241438
0.776979,0,0.119667,0.577138,0.102148,0.8,7,78.1,2.777182,0.224384
0.826258,0,0.121947,0.598516,0.074096,0.8,7,95.5,2.103841,0.208836
0.653811,0,0.032258,0.520927,0.112036,0.8,7,37.2,2.370126,0.190422
0.706761,0,0.055418,0.565531,0.110372,0.8,7,55.6,1.909219,0.216164
0.776303,0,0.088649,0.593443,0.105007,0.8,7,79.7,2.097654,0.224532
0.662385,0,0.046107,0.531732,0.103004,0.8,7,33.8,1.235974,0.181347
0.730468,0,0.07693,0.559693,0.129106,0.8,7,73.7,2.553628,0.25024
0.81798,0,0.076934,0.640696,0.080193,0.8,7,89.8,2.185142,0.214726
0.675697,0,0.083981,0.498616,0.091551,0.8,7,34.1,1.392445,0.174281
0.707108,0,0.098406,0.553728,0.112068,0.8,7,58.8,2.418005,0.218162
0.729943,0,0.095462,0.541545,0.129632,0.8,7,67.0,2.725792,0.243516
0.821794,0,0.121947,0.598516,0.078561,0.8,7,95.5,2.152772,0.212557
0.665527,0,0.074712,0.501899,0.100498,0.8,7,35.2,1.247712,0.181358
0.776303,0,0.088649,0.593443,0.105007,0.8,7,79.7,3.03296,0.224532
0.673815,0,0.066283,0.514554,0.093432,0.8,7,34.9,1.199838,0.176336
0.728768,0,0.07693,0.558977,0.130807,0.8,7,73.3,2.562143,0.251233
0.779599,0,0.072791,0.622409,0.099529,0.8,7,73.4,1.98166,0.218082
0.683691,0,0.151159,0.452086,0.083266,0.8,7,41.2,1.314659,0.178082
0.715223,0,0.119005,0.537356,0.103681,0.8,7,62.1,2.235676,0.216838
0.738687,0,0.124305,0.513005,0.120886,0.8,7,67.1,2.83657,0.237763
0.66931,0,0.074712,0.502211,0.097374,0.8,7,35.5,2.153381,0.179612
0.674474,0,0.066283,0.515213,0.092772,0.8,7,35.1,1.192452,0.176176
0.728768,0,0.07693,0.558977,0.130807,0.8,7,73.4,2.562143,0.25129
0.682931,0,0.170084,0.434292,0.083774,0.8,7,41.0,1.362289,0.178333
0.666285,0,0.074712,0.502211,0.099739,0.8,7,35.5,1.246367,0.181233
0.691317,0,0.034899,0.570263,0.151923,0.3,9,28.8,1.84784,0.201096
0.728789,0,0.0,0.642413,0.152576,0.3,9,38.1,1.861917,0.218071
0.753814,0,0.0,0.667969,0.180415,0.3,9,52.2,2.527117,0.257626
0.757677,0,0.0,0.653843,0.171666,0.3,9,59.3,2.562291,0.253779
0.835783,0,0.079221,0.663087,0.103517,0.3,9,78.0,2.342064,0.229212
0.695726,0,0.017184,0.5874,0.150028,0.3,9,28.5,1.942581,0.197237
0.72995,0,0.0,0.643527,0.151415,0.3,9,39.2,1.924101,0.218801
0.751694,0,0.0,0.66865,0.182535,0.3,9,54.1,2.645153,0.262306
0.757193,0,0.0,0.651714,0.172149,0.3,9,59.7,2.653472,0.254646
0.81415,0,0.0,0.689634,0.122536,0.3,9,74.9,2.518873,0.242717
0.696652,0,0.020337,0.574856,0.149652,0.3,9,27.5,2.545995,0.194566
0.727942,0,0.0,0.637704,0.155437,0.3,9,37.2,2.857724,0.215582
0.693076,0,0.034899,0.572022,0.150164,0.3,9,28.7,1.84784,0.200057
0.74058,0,0.076933,0.579661,0.139982,0.3,9,42.4,1.678892,0.219498
0.769233,0,0.079221,0.601298,0.165512,0.3,9,60.5,2.642732,0.261256
0.784566,0,0.032606,0.682198,0.147904,0.3,9,62.4,2.562026,0.239155
0.698757,0,0.043345,0.566184,0.145199,0.3,9,29.5,1.911953,0.198676
0.755438,0,0.079094,0.606033,0.130915,0.3,9,46.4,2.047214,0.214235
0.768682,0,0.101173,0.578686,0.166061,0.3,9,57.8,2.786001,0.257614
0.795643,0,0.124679,0.600647,0.13402,0.3,9,63.4,2.85654,0.235525
0.847602,0,0.126932,0.625469,0.094503,0.3,9,87.0,2.394282,0.224315
0.697432,0,0.039873,0.558687,0.150338,0.3,9,30.2,2.621899,0.199532
0.754245,0,0.061917,0.590259,0.131165,0.3,9,43.0,2.55902,0.210171
0.711646,0,0.07787,0.5499,0.134908,0.3,9,26.6,1.838975,0.18637
0.74058,0,0.076933,0.579661,0.139982,0.3,9,42.4,1.974485,0.219498
0.79549,0,0.075079,0.649147,0.134173,0.3,9,64.3,2.656459,0.236507
0.712433,0,0.083967,0.542541,0.134469,0.3,9,26.7,1.942235,0.186005
0.760126,0,0.101552,0.590284,0.126228,0.3,9,47.8,2.115116,0.213276
0.769399,0,0.101173,0.579403,0.165345,0.3,9,58.0,2.786001,0.257523
0.725912,0,0.088338,0.539498,0.123483,0.3,9,28.9,2.371295,0.183596
0.764284,0,0.088346,0.588467,0.122864,0.3,9,41.5,2.528106,0.20113
0.722251,0,0.134371,0.503412,0.124249,0.3,9,32.4,1.964582,0.191655
0.766147,0,0.127706,0.565997,0.121289,0.3,9,48.5,1.852498,0.210582
0.769321,0,0.135935,0.547966,0.16465,0.3,9,53.4,2.843544,0.251689
0.724764,0,0.088338,0.539498,0.124632,0.3,9,28.9,2.387452,0.184075
0.764284,0,0.088346,0.588467,0.122864,0.3,9,41.5,1.623819,0.20113
0.794831,0,0.075079,0.648488,0.134832,0.3,9,64.1,2.656459,0.236758
0.726454,0,0.173354,0.4807,0.120559,0.3,9,32.0,2.144257,0.189395
0.726607,0,0.088338,0.540193,0.122788,0.3,9,28.8,2.371295,0.182979
0.765661,0,0.088346,0.588467,0.120828,0.3,9,41.7,1.641788,0.201256
0.654602,0,0.029264,0.534389,0.108367,0.8,9,28.3,1.319932,0.177877
0.678583,0,0.0,0.60905,0.1364,0.8,9,39.4,1.842857,0.21129
0.688689,0,0.0,0.61447,0.166922,0.8,9,52.0,2.648018,0.250594
0.721274,0,0.0,0.618815,0.154823,0.8,9,59.9,2.609178,0.24484
0.796926,0,0.076934,0.629659,0.098495,0.8,9,77.6,2.18787,0.225422
0.651777,0,0.017183,0.54136,0.112655,0.8,9,27.8,1.436454,0.177728
0.680147,0,0.0,0.610511,0.134836,0.8,9,41.3,1.987838,0.212797
0.687289,0,0.0,0.613001,0.168322,0.8,9,53.4,2.743524,0.253995
0.715432,0,0.0,0.616339,0.160665,0.8,9,60.1,2.724694,0.248059
0.778855,0,0.0,0.659381,0.113953,0.8,9,76.9,2.612256,0.238961
0.652552,0,0.015661,0.530731,0.112859,0.8,9,26.9,1.889362,0.175811
0.685417,0,0.0,0.607036,0.132551,0.8,9,38.1,2.679829,0.203721
0.653074,0,0.029264,0.53373,0.109179,0.8,9,28.2,1.354232,0.178527
0.688279,0,0.072776,0.549515,0.125729,0.8,9,43.6,1.99667,0.212671
0.704416,0,0.07693,0.548366,0.15171,0.8,9,60.7,2.379157,0.253836
0.75786,0,0.072791,0.612089,0.118558,0.8,9,65.4,2.594373,0.228447
